dt,comptime,Phe_Bid,Phe_Ask,Phe_bid_chng,Phe_ask_chng,phe_sig,Phediff,btc_price
02/19/2023 17:44:10,1676846650.0,223376000.0,73511000.0,0.2,-1.59,BUY,67.09,24497.2
02/19/2023 17:44:26,1676846666.0,207560000.0,200954000.0,-0.08,0.63,BUY,3.18,24469.3
02/19/2023 17:44:38,1676846678.0,170533000.0,263069000.0,-0.22,0.24,SELL,35.18,24469.3
02/19/2023 17:44:43,1676846683.0,89636000.0,287709000.0,-0.9,0.09,SELL,68.84,24471.7
02/19/2023 17:45:09,1676846709.0,282344000.0,313181000.0,0.68,0.08,SELL,9.85,24473.0
02/19/2023 17:45:13,1676846713.0,279193000.0,103473000.0,-0.01,-2.03,BUY,62.94,24473.0
02/19/2023 17:45:17,1676846717.0,357676000.0,175437000.0,0.22,0.41,BUY,50.95,24473.0
02/19/2023 17:45:47,1676846747.0,241475000.0,164991000.0,-0.48,-0.06,BUY,31.67,24454.2
02/19/2023 17:45:49,1676846749.0,194354000.0,61997000.0,-0.24,-1.66,BUY,68.1,24454.2
02/19/2023 17:45:54,1676846754.0,139034000.0,188542000.0,-0.4,0.67,SELL,26.26,24451.5
02/19/2023 17:46:03,1676846763.0,198951000.0,127628000.0,0.3,-0.48,BUY,35.85,24453.8
02/19/2023 17:46:06,1676846766.0,120844000.0,182630000.0,-0.65,0.3,SELL,33.83,24469.0
02/19/2023 17:46:22,1676846782.0,150623000.0,178277000.0,0.2,-0.02,SELL,15.51,24468.7
02/19/2023 17:46:37,1676846797.0,240022000.0,161480000.0,0.37,-0.1,BUY,32.72,24479.5
02/19/2023 17:46:50,1676846810.0,233787000.0,196341000.0,-0.03,0.18,BUY,16.02,24481.1
02/19/2023 17:46:57,1676846817.0,207846000.0,222178000.0,-0.12,0.12,SELL,6.45,24481.1
02/19/2023 17:47:10,1676846830.0,196214000.0,303952000.0,-0.06,0.27,SELL,35.45,24482.1
02/19/2023 17:47:34,1676846854.0,124389000.0,260194000.0,-0.58,-0.17,SELL,52.19,24481.6
02/19/2023 17:47:43,1676846863.0,239565000.0,205554000.0,0.48,-0.27,BUY,14.2,24488.8
02/19/2023 17:47:45,1676846865.0,239565000.0,180059000.0,0.0,-0.14,BUY,24.84,24488.8
02/19/2023 17:48:16,1676846896.0,130708000.0,207444000.0,-0.83,0.13,SELL,36.99,24494.9
02/19/2023 17:48:20,1676846900.0,190434000.0,206075000.0,0.31,-0.01,SELL,7.59,24493.5
02/19/2023 17:48:50,1676846930.0,262558000.0,205695000.0,0.27,-0.0,BUY,21.66,24481.7
02/19/2023 17:48:55,1676846935.0,261911000.0,204300000.0,-0.0,-0.01,BUY,22.0,24481.7
02/19/2023 17:49:00,1676846940.0,220751000.0,202918000.0,-0.19,-0.01,BUY,8.08,24481.7
02/19/2023 17:49:24,1676846964.0,209821000.0,42597000.0,-0.05,-3.76,BUY,79.7,24481.8
02/19/2023 17:49:31,1676846971.0,268776000.0,126196000.0,0.22,0.66,BUY,53.05,24481.8
02/19/2023 17:49:43,1676846983.0,76178000.0,252166000.0,-2.53,0.5,SELL,69.79,24481.8
02/19/2023 17:49:57,1676846997.0,234013000.0,283464000.0,0.67,0.11,SELL,17.45,24474.4
02/19/2023 17:50:05,1676847005.0,223481000.0,121282000.0,-0.05,-1.34,BUY,45.73,24474.4
02/19/2023 17:50:09,1676847009.0,257816000.0,139488000.0,0.13,0.13,BUY,45.9,24479.2
02/19/2023 17:50:26,1676847026.0,24581000.0,367833000.0,-9.49,0.62,SELL,93.32,24475.9
02/19/2023 17:50:40,1676847040.0,198493000.0,212809000.0,0.88,-0.73,SELL,6.73,24490.6
02/19/2023 17:50:42,1676847042.0,184735000.0,326545000.0,-0.07,0.35,SELL,43.43,24490.6
02/19/2023 17:51:10,1676847070.0,299194000.0,186459000.0,0.38,-0.75,BUY,37.68,24491.1
02/19/2023 17:51:14,1676847074.0,234080000.0,215448000.0,-0.28,0.13,BUY,7.96,24483.9
02/19/2023 17:51:16,1676847076.0,227185000.0,180910000.0,-0.03,-0.19,BUY,20.37,24483.9
02/19/2023 17:51:48,1676847108.0,143266000.0,242676000.0,-0.59,0.25,SELL,40.96,24478.8
02/19/2023 17:51:50,1676847110.0,170242000.0,242031000.0,0.16,-0.0,SELL,29.66,24478.8
02/19/2023 17:51:53,1676847113.0,168465000.0,242712000.0,-0.01,0.0,SELL,30.59,24478.8
02/19/2023 17:52:06,1676847126.0,123714000.0,130247000.0,-0.36,-0.86,SELL,5.02,24480.2
02/19/2023 17:52:23,1676847143.0,102633000.0,280361000.0,-0.21,0.54,SELL,63.39,24480.2
02/19/2023 17:52:50,1676847170.0,158185000.0,134265000.0,0.35,-1.09,BUY,15.12,24477.4
02/19/2023 17:52:56,1676847176.0,154316000.0,181599000.0,-0.03,0.26,SELL,15.02,24479.0
02/19/2023 17:52:58,1676847178.0,154320000.0,180471000.0,0.0,-0.01,SELL,14.49,24479.0
02/19/2023 17:53:10,1676847190.0,145039000.0,230014000.0,-0.06,0.22,SELL,36.94,24481.9
02/19/2023 17:53:31,1676847211.0,134826000.0,282153000.0,-0.08,0.18,SELL,52.22,24481.9
02/19/2023 17:53:33,1676847213.0,135522000.0,326976000.0,0.01,0.14,SELL,58.55,24481.9
02/19/2023 17:53:46,1676847226.0,237927000.0,152671000.0,0.43,-1.14,BUY,35.83,24481.9
02/19/2023 17:54:04,1676847244.0,45239000.0,188416000.0,-4.26,0.19,SELL,75.99,24481.9
02/19/2023 17:54:16,1676847256.0,57548000.0,173511000.0,0.21,-0.09,SELL,66.83,24480.0
02/19/2023 17:54:20,1676847260.0,143692000.0,205692000.0,0.6,0.16,SELL,30.14,24480.0
02/19/2023 17:54:38,1676847278.0,68758000.0,207109000.0,-1.09,0.01,SELL,66.8,24480.0
02/19/2023 17:54:54,1676847294.0,111778000.0,230504000.0,0.38,0.1,SELL,51.51,24480.0
02/19/2023 17:55:00,1676847300.0,112282000.0,229215000.0,0.0,-0.01,SELL,51.01,24480.0
02/19/2023 17:55:12,1676847312.0,132743000.0,170819000.0,0.15,-0.34,SELL,22.29,24493.7
02/19/2023 17:55:29,1676847329.0,148347000.0,209552000.0,0.11,0.18,SELL,29.21,24493.7
02/19/2023 17:55:43,1676847343.0,186692000.0,153023000.0,0.21,-0.37,BUY,18.03,24493.7
02/19/2023 17:55:45,1676847345.0,186839000.0,236329000.0,0.0,0.35,SELL,20.94,24496.6
02/19/2023 17:55:58,1676847358.0,189009000.0,233256000.0,0.01,-0.01,SELL,18.97,24496.6
02/19/2023 17:56:04,1676847364.0,186830000.0,106966000.0,-0.01,-1.18,BUY,42.75,24496.5
02/19/2023 17:56:26,1676847386.0,191929000.0,233820000.0,0.03,0.54,SELL,17.92,24496.9
02/19/2023 17:56:32,1676847392.0,207654000.0,234801000.0,0.08,0.0,SELL,11.56,24496.9
02/19/2023 17:56:39,1676847399.0,212895000.0,293893000.0,0.02,0.2,SELL,27.56,24496.9
02/19/2023 17:57:05,1676847425.0,153241000.0,191742000.0,-0.39,-0.53,SELL,20.08,24485.6
02/19/2023 17:57:10,1676847430.0,194845000.0,209387000.0,0.21,0.08,SELL,6.95,24485.6
02/19/2023 17:57:13,1676847433.0,253322000.0,231952000.0,0.23,0.1,BUY,8.44,24485.6
02/19/2023 17:57:38,1676847458.0,251374000.0,226433000.0,-0.01,-0.02,BUY,9.92,24490.6
02/19/2023 17:57:47,1676847467.0,249856000.0,225903000.0,-0.01,-0.0,BUY,9.59,24491.4
02/19/2023 17:57:54,1676847474.0,260505000.0,223025000.0,0.04,-0.01,BUY,14.39,24491.4
02/19/2023 17:58:07,1676847487.0,215020000.0,216814000.0,-0.21,-0.03,SELL,0.83,24491.4
02/19/2023 17:58:23,1676847503.0,161049000.0,316376000.0,-0.34,0.31,SELL,49.1,24480.1
02/19/2023 17:58:51,1676847531.0,155788000.0,254682000.0,-0.03,-0.24,SELL,38.83,24491.2
02/19/2023 17:58:58,1676847538.0,160261000.0,202003000.0,0.03,-0.26,SELL,20.66,24493.2
02/19/2023 17:59:32,1676847572.0,241842000.0,210161000.0,0.34,0.04,BUY,13.1,24493.2
02/19/2023 17:59:35,1676847575.0,117855000.0,255560000.0,-1.05,0.18,SELL,53.88,24493.2
02/19/2023 18:00:07,1676847607.0,189076000.0,252196000.0,0.38,-0.01,SELL,25.03,24492.1
02/19/2023 18:00:19,1676847619.0,87675000.0,281188000.0,-1.16,0.1,SELL,68.82,24488.6
02/19/2023 18:00:41,1676847641.0,153494000.0,137846000.0,0.43,-1.04,BUY,10.19,24472.4
02/19/2023 18:01:03,1676847663.0,265159000.0,187833000.0,0.42,0.27,BUY,29.16,24474.3
02/19/2023 18:01:16,1676847676.0,162436000.0,199754000.0,-0.63,0.06,SELL,18.68,24468.9
02/19/2023 18:01:47,1676847707.0,188079000.0,156294000.0,0.14,-0.28,BUY,16.9,24457.9
02/19/2023 18:01:50,1676847710.0,187974000.0,166475000.0,-0.0,0.06,BUY,11.44,24457.9
02/19/2023 18:02:25,1676847745.0,188477000.0,171539000.0,0.0,0.03,BUY,8.99,24466.7
02/19/2023 18:02:30,1676847750.0,191554000.0,169749000.0,0.02,-0.01,BUY,11.38,24466.7
02/19/2023 18:03:00,1676847780.0,128597000.0,318147000.0,-0.49,0.47,SELL,59.58,24430.4
02/19/2023 18:03:14,1676847794.0,201621000.0,156568000.0,0.36,-1.03,BUY,22.35,24470.2
02/19/2023 18:03:35,1676847815.0,390418000.0,255321000.0,0.48,0.39,BUY,34.6,24456.7
02/19/2023 18:03:58,1676847838.0,274489000.0,176559000.0,-0.42,-0.45,BUY,35.68,24445.5
02/19/2023 18:04:11,1676847851.0,290777000.0,159566000.0,0.06,-0.11,BUY,45.12,24406.0
02/19/2023 18:04:41,1676847881.0,202749000.0,277729000.0,-0.43,0.43,SELL,27.0,24440.0
02/19/2023 18:04:45,1676847885.0,179167000.0,366525000.0,-0.13,0.24,SELL,51.12,24445.9
02/19/2023 18:05:19,1676847919.0,208081000.0,176023000.0,0.14,-1.08,BUY,15.41,24443.5
02/19/2023 18:05:24,1676847924.0,217748000.0,189112000.0,0.04,0.07,BUY,13.15,24444.3
02/19/2023 18:05:54,1676847954.0,291879000.0,169034000.0,0.25,-0.12,BUY,42.09,24446.8
02/19/2023 18:06:08,1676847968.0,211306000.0,144899000.0,-0.38,-0.17,BUY,31.43,24447.6
02/19/2023 18:06:29,1676847989.0,124470000.0,129235000.0,-0.7,-0.12,SELL,3.69,24453.9
02/19/2023 18:06:51,1676848011.0,212833000.0,142579000.0,0.42,0.09,BUY,33.01,24453.9
02/19/2023 18:07:03,1676848023.0,241538000.0,204151000.0,0.12,0.3,BUY,15.48,24453.9
02/19/2023 18:07:34,1676848054.0,153718000.0,197872000.0,-0.57,-0.03,SELL,22.31,24460.0
02/19/2023 18:07:38,1676848058.0,412246000.0,208571000.0,0.63,0.05,BUY,49.41,24460.0
02/19/2023 18:08:13,1676848093.0,201729000.0,236443000.0,-1.04,0.12,SELL,14.68,24440.6
02/19/2023 18:08:17,1676848097.0,239120000.0,60951000.0,0.16,-2.88,BUY,74.51,24434.4
02/19/2023 18:08:48,1676848128.0,206676000.0,192188000.0,-0.16,0.68,BUY,7.01,24435.0
02/19/2023 18:08:49,1676848129.0,206981000.0,192692000.0,0.0,0.0,BUY,6.9,24435.0
02/19/2023 18:09:01,1676848141.0,240005000.0,187740000.0,0.14,-0.03,BUY,21.78,24444.1
02/19/2023 18:09:23,1676848163.0,142317000.0,198009000.0,-0.69,0.05,SELL,28.13,24419.9
02/19/2023 18:09:34,1676848174.0,169015000.0,24900000.0,0.16,-6.95,BUY,85.27,24404.4
02/19/2023 18:09:45,1676848185.0,39515000.0,298074000.0,-3.28,0.92,SELL,86.74,24391.8
02/19/2023 18:09:58,1676848198.0,109507000.0,372754000.0,0.64,0.2,SELL,70.62,24397.7
02/19/2023 18:10:07,1676848207.0,33415000.0,139268000.0,-2.28,-1.68,SELL,76.01,24400.0
02/19/2023 18:10:28,1676848228.0,63775000.0,142978000.0,0.48,0.03,SELL,55.4,24388.7
02/19/2023 18:10:32,1676848232.0,60154000.0,290601000.0,-0.06,0.51,SELL,79.3,24388.7
02/19/2023 18:10:40,1676848240.0,106122000.0,283284000.0,0.43,-0.03,SELL,62.54,24414.6
02/19/2023 18:11:07,1676848267.0,49490000.0,312714000.0,-1.14,0.09,SELL,84.17,24428.7
02/19/2023 18:11:12,1676848272.0,29506000.0,183707000.0,-0.68,-0.7,SELL,83.94,24429.9
02/19/2023 18:11:13,1676848273.0,27614000.0,203217000.0,-0.07,0.1,SELL,86.41,24429.9
02/19/2023 18:11:42,1676848302.0,133070000.0,182497000.0,0.79,-0.11,SELL,27.08,24433.0
02/19/2023 18:11:46,1676848306.0,220952000.0,269072000.0,0.4,0.32,SELL,17.88,24433.0
02/19/2023 18:11:55,1676848315.0,156097000.0,212855000.0,-0.42,-0.26,SELL,26.67,24433.0
02/19/2023 18:12:08,1676848328.0,107534000.0,183841000.0,-0.45,-0.16,SELL,41.51,24435.8
02/19/2023 18:12:17,1676848337.0,102723000.0,281654000.0,-0.05,0.35,SELL,63.53,24445.5
02/19/2023 18:12:20,1676848340.0,44799000.0,426577000.0,-1.29,0.34,SELL,89.5,24451.5
02/19/2023 18:12:51,1676848371.0,22473000.0,225557000.0,-0.99,-0.89,SELL,90.04,24453.5
02/19/2023 18:12:53,1676848373.0,60115000.0,223223000.0,0.63,-0.01,SELL,73.07,24453.5
02/19/2023 18:13:05,1676848385.0,47582000.0,185680000.0,-0.26,-0.2,SELL,74.37,24453.5
02/19/2023 18:13:38,1676848418.0,172481000.0,206832000.0,0.72,0.1,SELL,16.61,24462.4
02/19/2023 18:13:49,1676848429.0,103901000.0,209223000.0,-0.66,0.01,SELL,50.34,24441.6
02/19/2023 18:14:01,1676848441.0,121340000.0,134747000.0,0.14,-0.55,SELL,9.95,24450.0
02/19/2023 18:14:12,1676848452.0,121530000.0,186880000.0,0.0,0.28,SELL,34.97,24450.0
02/19/2023 18:14:14,1676848454.0,120046000.0,214346000.0,-0.01,0.13,SELL,43.99,24450.0
02/19/2023 18:14:46,1676848486.0,158111000.0,193717000.0,0.24,-0.11,SELL,18.38,24452.9
02/19/2023 18:14:48,1676848488.0,156219000.0,197010000.0,-0.01,0.02,SELL,20.71,24452.9
02/19/2023 18:15:01,1676848501.0,116665000.0,213883000.0,-0.34,0.08,SELL,45.45,24447.0
02/19/2023 18:15:20,1676848520.0,41943000.0,361108000.0,-1.78,0.41,SELL,88.38,24444.5
02/19/2023 18:15:30,1676848530.0,326714000.0,186553000.0,0.87,-0.94,BUY,42.9,24444.5
02/19/2023 18:15:36,1676848536.0,137369000.0,208786000.0,-1.38,0.11,SELL,34.21,24451.8
02/19/2023 18:15:54,1676848554.0,161102000.0,122852000.0,0.15,-0.7,BUY,23.74,24420.5
02/19/2023 18:16:10,1676848570.0,80431000.0,199173000.0,-1.0,0.38,SELL,59.62,24410.0
02/19/2023 18:16:13,1676848573.0,73083000.0,199178000.0,-0.1,0.0,SELL,63.31,24410.0
02/19/2023 18:16:27,1676848587.0,75021000.0,123162000.0,0.03,-0.62,SELL,39.09,24410.0
02/19/2023 18:16:45,1676848605.0,159819000.0,150954000.0,0.53,0.18,BUY,5.55,24410.0
02/19/2023 18:16:58,1676848618.0,88721000.0,125293000.0,-0.8,-0.2,SELL,29.19,24402.6
02/19/2023 18:17:01,1676848621.0,86942000.0,125225000.0,-0.02,-0.0,SELL,30.57,24402.6
02/19/2023 18:17:20,1676848640.0,293194000.0,140198000.0,0.7,0.11,BUY,52.18,24407.7
02/19/2023 18:17:35,1676848655.0,224370000.0,146500000.0,-0.31,0.04,BUY,34.71,24394.6
02/19/2023 18:17:41,1676848661.0,229885000.0,139099000.0,0.02,-0.05,BUY,39.49,24394.6
02/19/2023 18:17:54,1676848674.0,265148000.0,193825000.0,0.13,0.28,BUY,26.9,24400.7
02/19/2023 18:18:08,1676848688.0,222941000.0,200670000.0,-0.19,0.03,BUY,9.99,24403.3
02/19/2023 18:18:19,1676848699.0,76671000.0,125762000.0,-1.91,-0.6,SELL,39.03,24410.5
02/19/2023 18:18:25,1676848705.0,72503000.0,168340000.0,-0.06,0.25,SELL,56.93,24410.5
02/19/2023 18:18:42,1676848722.0,199541000.0,276075000.0,0.64,0.39,SELL,27.72,24414.7
02/19/2023 18:18:54,1676848734.0,130572000.0,312682000.0,-0.53,0.12,SELL,58.24,24405.6
02/19/2023 18:19:07,1676848747.0,178835000.0,223681000.0,0.27,-0.4,SELL,20.05,24420.0
02/19/2023 18:19:08,1676848748.0,203593000.0,225604000.0,0.12,0.01,SELL,9.76,24420.0
02/19/2023 18:19:15,1676848755.0,199666000.0,186940000.0,-0.02,-0.21,BUY,6.37,24425.7
02/19/2023 18:19:41,1676848781.0,120632000.0,236389000.0,-0.66,0.21,SELL,48.97,24429.9
02/19/2023 18:19:49,1676848789.0,69875000.0,202560000.0,-0.73,-0.17,SELL,65.5,24429.9
02/19/2023 18:19:52,1676848792.0,123152000.0,228117000.0,0.43,0.11,SELL,46.01,24429.9
02/19/2023 18:20:05,1676848805.0,193945000.0,279912000.0,0.37,0.19,SELL,30.71,24430.0
02/19/2023 18:20:16,1676848816.0,207815000.0,182872000.0,0.07,-0.53,BUY,12.0,24430.0
02/19/2023 18:20:22,1676848822.0,196354000.0,257750000.0,-0.06,0.29,SELL,23.82,24433.7
02/19/2023 18:20:49,1676848849.0,260056000.0,195343000.0,0.24,-0.32,BUY,24.88,24436.5
02/19/2023 18:20:50,1676848850.0,224511000.0,184255000.0,-0.16,-0.06,BUY,17.93,24433.4
02/19/2023 18:20:56,1676848856.0,199808000.0,214329000.0,-0.12,0.14,SELL,6.78,24433.4
02/19/2023 18:21:08,1676848868.0,164182000.0,196519000.0,-0.22,-0.09,SELL,16.45,24425.9
02/19/2023 18:21:24,1676848884.0,101821000.0,185901000.0,-0.61,-0.06,SELL,45.23,24439.9
02/19/2023 18:21:32,1676848892.0,167623000.0,269623000.0,0.39,0.31,SELL,37.83,24453.4
02/19/2023 18:21:42,1676848902.0,206612000.0,256351000.0,0.19,-0.05,SELL,19.4,24456.2
02/19/2023 18:21:59,1676848919.0,210844000.0,277034000.0,0.02,0.07,SELL,23.89,24462.1
02/19/2023 18:22:16,1676848936.0,166640000.0,92069000.0,-0.27,-2.01,BUY,44.75,24457.6
02/19/2023 18:22:34,1676848954.0,219272000.0,219797000.0,0.24,0.58,SELL,0.24,24455.2
02/19/2023 18:22:50,1676848970.0,178187000.0,170476000.0,-0.23,-0.29,BUY,4.33,24455.2
02/19/2023 18:22:59,1676848979.0,212500000.0,181187000.0,0.16,0.06,BUY,14.74,24455.2
02/19/2023 18:23:08,1676848988.0,222061000.0,302120000.0,0.04,0.4,SELL,26.5,24460.1
02/19/2023 18:23:23,1676849003.0,133588000.0,145964000.0,-0.66,-1.07,SELL,8.48,24467.0
02/19/2023 18:23:43,1676849023.0,199681000.0,137665000.0,0.33,-0.06,BUY,31.06,24447.3
02/19/2023 18:23:56,1676849036.0,257534000.0,201513000.0,0.22,0.32,BUY,21.75,24447.3
02/19/2023 18:24:09,1676849049.0,167052000.0,274380000.0,-0.54,0.27,SELL,39.12,24435.8
02/19/2023 18:24:17,1676849057.0,268201000.0,190238000.0,0.38,-0.44,BUY,29.07,24431.4
02/19/2023 18:24:26,1676849066.0,144119000.0,144599000.0,-0.86,-0.32,SELL,0.33,24431.4
02/19/2023 18:24:44,1676849084.0,475070000.0,259533000.0,0.7,0.44,BUY,45.37,24418.3
02/19/2023 18:24:52,1676849092.0,189739000.0,210690000.0,-1.5,-0.23,SELL,9.94,24412.2
02/19/2023 18:25:04,1676849104.0,123329000.0,60494000.0,-0.54,-2.48,BUY,50.95,24412.7
02/19/2023 18:25:10,1676849110.0,462392000.0,270322000.0,0.73,0.78,BUY,41.54,24412.7
02/19/2023 18:25:17,1676849117.0,151341000.0,200208000.0,-2.06,-0.35,SELL,24.41,24391.5
02/19/2023 18:25:39,1676849139.0,133189000.0,210667000.0,-0.14,0.05,SELL,36.78,24390.8
02/19/2023 18:25:51,1676849151.0,477814000.0,266391000.0,0.72,0.21,BUY,44.25,24405.0
02/19/2023 18:25:54,1676849154.0,393783000.0,171443000.0,-0.21,-0.55,BUY,56.46,24397.4
02/19/2023 18:26:07,1676849167.0,101351000.0,166949000.0,-2.89,-0.03,SELL,39.29,24397.4
02/19/2023 18:26:14,1676849174.0,307002000.0,183581000.0,0.67,0.09,BUY,40.2,24397.4
02/19/2023 18:26:25,1676849185.0,175689000.0,123044000.0,-0.75,-0.49,BUY,29.96,24405.2
02/19/2023 18:26:48,1676849208.0,231125000.0,71715000.0,0.24,-0.72,BUY,68.97,24409.8
02/19/2023 18:26:50,1676849210.0,231123000.0,71715000.0,-0.0,0.0,BUY,68.97,24409.8
02/19/2023 18:26:58,1676849218.0,148901000.0,120143000.0,-0.55,0.4,BUY,19.31,24409.8
02/19/2023 18:27:10,1676849230.0,198832000.0,105778000.0,0.25,-0.14,BUY,46.8,24401.7
02/19/2023 18:27:25,1676849245.0,104697000.0,174117000.0,-0.9,0.39,SELL,39.87,24395.5
02/19/2023 18:27:33,1676849253.0,283670000.0,197470000.0,0.63,0.12,BUY,30.39,24395.5
02/19/2023 18:27:44,1676849264.0,187703000.0,182446000.0,-0.51,-0.08,BUY,2.8,24391.5
02/19/2023 18:28:00,1676849280.0,124615000.0,173897000.0,-0.51,-0.05,SELL,28.34,24392.9
02/19/2023 18:28:16,1676849296.0,82776000.0,141063000.0,-0.51,-0.23,SELL,41.32,24392.9
02/19/2023 18:28:16,1676849296.0,82776000.0,141063000.0,0.0,0.0,SELL,41.32,24392.9
02/19/2023 18:28:36,1676849316.0,64849000.0,209272000.0,-0.28,0.33,SELL,69.01,24407.1
02/19/2023 18:28:50,1676849330.0,92238000.0,236635000.0,0.3,0.12,SELL,61.02,24407.3
02/19/2023 18:28:59,1676849339.0,193303000.0,135932000.0,0.52,-0.74,BUY,29.68,24407.3
02/19/2023 18:29:05,1676849345.0,163207000.0,209374000.0,-0.18,0.35,SELL,22.05,24402.5
02/19/2023 18:29:11,1676849351.0,114838000.0,128143000.0,-0.42,-0.63,SELL,10.38,24402.3
02/19/2023 18:29:20,1676849360.0,44214000.0,256116000.0,-1.6,0.5,SELL,82.74,24402.3
02/19/2023 18:29:35,1676849375.0,52512000.0,180316000.0,0.16,-0.42,SELL,70.88,24406.1
02/19/2023 18:29:42,1676849382.0,66248000.0,267766000.0,0.21,0.33,SELL,75.26,24406.1
02/19/2023 18:29:45,1676849385.0,58199000.0,168085000.0,-0.14,-0.59,SELL,65.38,24408.3
02/19/2023 18:29:50,1676849390.0,97920000.0,167359000.0,0.41,-0.0,SELL,41.49,24408.3
02/19/2023 18:29:56,1676849396.0,229902000.0,96999000.0,0.57,-0.73,BUY,57.81,24405.6
02/19/2023 18:29:58,1676849398.0,202895000.0,67042000.0,-0.13,-0.45,BUY,66.96,24405.6
02/19/2023 18:30:02,1676849402.0,150986000.0,179203000.0,-0.34,0.63,SELL,15.75,24405.6
02/19/2023 18:30:08,1676849408.0,109031000.0,159513000.0,-0.38,-0.12,SELL,31.65,24405.6
02/19/2023 18:30:10,1676849410.0,218303000.0,202827000.0,0.5,0.21,BUY,7.09,24405.6
02/19/2023 18:30:17,1676849417.0,92341000.0,270106000.0,-1.36,0.25,SELL,65.81,24405.6
02/19/2023 18:30:22,1676849422.0,119542000.0,286801000.0,0.23,0.06,SELL,58.32,24411.4
02/19/2023 18:30:32,1676849432.0,216887000.0,73111000.0,0.45,-2.92,BUY,66.29,24406.5
02/19/2023 18:30:34,1676849434.0,218086000.0,151273000.0,0.01,0.52,BUY,30.64,24406.5
02/19/2023 18:30:44,1676849444.0,121770000.0,142395000.0,-0.79,-0.06,SELL,14.48,24406.5
02/19/2023 18:30:45,1676849445.0,155659000.0,205818000.0,0.22,0.31,SELL,24.37,24406.5
02/19/2023 18:30:47,1676849447.0,115514000.0,207423000.0,-0.35,0.01,SELL,44.31,24406.5
02/19/2023 18:30:56,1676849456.0,182746000.0,181957000.0,0.37,-0.14,BUY,0.43,24396.6
02/19/2023 18:30:58,1676849458.0,418495000.0,176990000.0,0.56,-0.03,BUY,57.71,24396.6
02/19/2023 18:31:09,1676849469.0,138101000.0,209686000.0,-2.03,0.16,SELL,34.14,24390.1
02/19/2023 18:31:10,1676849470.0,138014000.0,209277000.0,-0.0,-0.0,SELL,34.05,24390.1
02/19/2023 18:31:24,1676849484.0,211739000.0,190791000.0,0.35,-0.1,BUY,9.89,24390.1
02/19/2023 18:31:45,1676849505.0,135524000.0,115705000.0,-0.56,-0.65,BUY,14.62,24391.4
02/19/2023 18:31:58,1676849518.0,209109000.0,166343000.0,0.35,0.3,BUY,20.45,24377.9
02/19/2023 18:32:08,1676849528.0,163256000.0,236427000.0,-0.28,0.3,SELL,30.95,24377.9
02/19/2023 18:32:10,1676849530.0,169276000.0,193812000.0,0.04,-0.22,SELL,12.66,24374.3
02/19/2023 18:32:22,1676849542.0,144280000.0,203039000.0,-0.17,0.05,SELL,28.94,24374.3
02/19/2023 18:32:25,1676849545.0,69093000.0,183145000.0,-1.09,-0.11,SELL,62.27,24374.3
02/19/2023 18:32:37,1676849557.0,98710000.0,230273000.0,0.3,0.2,SELL,57.13,24374.3
02/19/2023 18:32:40,1676849560.0,88203000.0,230683000.0,-0.12,0.0,SELL,61.76,24374.3
02/19/2023 18:32:45,1676849565.0,101816000.0,323758000.0,0.13,0.29,SELL,68.55,24374.3
02/19/2023 18:32:50,1676849570.0,102412000.0,323348000.0,0.01,-0.0,SELL,68.33,24374.3
02/19/2023 18:32:52,1676849572.0,136098000.0,324488000.0,0.25,0.0,SELL,58.06,24374.3
02/19/2023 18:32:58,1676849578.0,64219000.0,321438000.0,-1.12,-0.01,SELL,80.02,24374.3
02/19/2023 18:33:02,1676849582.0,256608000.0,263956000.0,0.75,-0.22,SELL,2.78,24374.3
02/19/2023 18:33:05,1676849585.0,61830000.0,348922000.0,-3.15,0.24,SELL,82.28,24374.3
02/19/2023 18:33:18,1676849598.0,97327000.0,175619000.0,0.36,-0.99,SELL,44.58,24374.3
02/19/2023 18:33:19,1676849599.0,101525000.0,168197000.0,0.04,-0.04,SELL,39.64,24374.3
02/19/2023 18:33:32,1676849612.0,201278000.0,238676000.0,0.5,0.3,SELL,15.67,24388.7
