symbol,datetime,side,price,amount,usd,epoch,buy_amount,sell_amount
BTC/USD:USD,2023-02-20 08:43:47,buy,24474.0,470.0,11503.2,1676882627.0,11503.2,0.0
BTC/USD:USD,2023-02-20 08:43:47,buy,24474.0,5430.0,132898.71,1676882627.0,132898.71,0.0
BTC/USD:USD,2023-02-20 08:43:47,buy,24474.0,1768.0,43271.62,1676882627.0,43271.62,0.0
BTC/USD:USD,2023-02-20 08:43:55,buy,24475.1,1800.0,44054.82,1676882635.0,44054.82,0.0
BTC/USD:USD,2023-02-20 08:43:55,buy,24475.1,7396.0,181016.36,1676882635.0,181016.36,0.0
BTC/USD:USD,2023-02-20 08:44:02,sell,24476.1,7154.0,175102.02,1676882642.0,0.0,175102.02
BTC/USD:USD,2023-02-20 08:44:03,sell,24476.1,817.0,19996.97,1676882643.0,0.0,19996.97
BTC/USD:USD,2023-02-20 08:44:21,sell,24476.2,4550.0,111360.34,1676882661.0,0.0,111360.34
BTC/USD:USD,2023-02-20 08:44:21,sell,24476.2,2127.0,52057.9,1676882661.0,0.0,52057.9
BTC/USD:USD,2023-02-20 08:44:30,sell,24478.7,5740.0,140485.35,1676882670.0,0.0,140485.35
BTC/USD:USD,2023-02-20 08:44:30,sell,24478.7,250.0,6118.7,1676882670.0,0.0,6118.7
BTC/USD:USD,2023-02-20 08:45:02,sell,24475.1,400.0,9788.4,1676882702.0,0.0,9788.4
BTC/USD:USD,2023-02-20 08:45:02,sell,24475.1,7930.0,194055.03,1676882702.0,0.0,194055.03
BTC/USD:USD,2023-02-20 08:45:06,sell,24471.1,5562.0,136046.52,1676882706.0,0.0,136046.52
BTC/USD:USD,2023-02-20 08:45:11,sell,24467.0,2228.0,54496.88,1676882711.0,0.0,54496.88
BTC/USD:USD,2023-02-20 08:45:11,sell,24467.0,420.0,10273.2,1676882711.0,0.0,10273.2
BTC/USD:USD,2023-02-20 08:45:11,sell,24467.0,1000.0,24460.0,1676882711.0,0.0,24460.0
BTC/USD:USD,2023-02-20 08:45:11,sell,24467.0,1230.0,30085.8,1676882711.0,0.0,30085.8
BTC/USD:USD,2023-02-20 08:45:11,sell,24467.0,1305.0,31920.3,1676882711.0,0.0,31920.3
BTC/USD:USD,2023-02-20 08:45:11,sell,24467.0,1509.0,36910.14,1676882711.0,0.0,36910.14
BTC/USD:USD,2023-02-20 08:45:25,sell,24462.4,3100.0,75833.44,1676882725.0,0.0,75833.44
BTC/USD:USD,2023-02-20 08:45:25,sell,24462.4,4600.0,112527.04,1676882725.0,0.0,112527.04
BTC/USD:USD,2023-02-20 08:45:25,sell,24462.4,2230.0,54551.15,1676882725.0,0.0,54551.15
BTC/USD:USD,2023-02-20 08:46:18,sell,24479.0,9311.0,227950.97,1676882778.0,0.0,227950.97
BTC/USD:USD,2023-02-20 08:46:33,sell,24481.9,204.0,4994.31,1676882793.0,0.0,4994.31
BTC/USD:USD,2023-02-20 08:46:33,sell,24481.9,7232.0,177053.1,1676882793.0,0.0,177053.1
BTC/USD:USD,2023-02-20 08:47:15,buy,24492.8,79.0,1935.48,1676882835.0,1935.48,0.0
BTC/USD:USD,2023-02-20 08:47:19,buy,24496.0,50.0,1224.99,1676882839.0,1224.99,0.0
BTC/USD:USD,2023-02-20 08:47:23,buy,24498.0,3170.0,77664.37,1676882843.0,77664.37,0.0
BTC/USD:USD,2023-02-20 08:47:23,buy,24498.0,2994.0,73352.4,1676882843.0,73352.4,0.0
BTC/USD:USD,2023-02-20 08:47:23,buy,24498.0,234.0,5732.95,1676882843.0,5732.95,0.0
BTC/USD:USD,2023-02-20 08:47:26,buy,24498.0,3674.0,90012.27,1676882846.0,90012.27,0.0
BTC/USD:USD,2023-02-20 08:47:26,buy,24498.0,4900.0,120049.02,1676882846.0,120049.02,0.0
BTC/USD:USD,2023-02-20 08:47:26,buy,24498.0,821.0,20114.34,1676882846.0,20114.34,0.0
BTC/USD:USD,2023-02-20 08:47:27,buy,24498.0,365.0,8942.43,1676882847.0,8942.43,0.0
BTC/USD:USD,2023-02-20 08:47:28,buy,24498.0,3250.0,79624.35,1676882848.0,79624.35,0.0
BTC/USD:USD,2023-02-20 08:47:28,buy,24498.0,5667.0,138840.37,1676882848.0,138840.37,0.0
BTC/USD:USD,2023-02-20 08:47:28,buy,24498.0,560.0,13719.89,1676882848.0,13719.89,0.0
BTC/USD:USD,2023-02-20 08:47:28,buy,24498.0,1947.0,47701.11,1676882848.0,47701.11,0.0
BTC/USD:USD,2023-02-20 08:47:28,buy,24498.0,3269.0,80089.85,1676882848.0,80089.85,0.0
BTC/USD:USD,2023-02-20 08:47:31,sell,24499.8,5190.0,127153.96,1676882851.0,0.0,127153.96
BTC/USD:USD,2023-02-20 08:47:31,sell,24499.8,827.0,20261.33,1676882851.0,0.0,20261.33
BTC/USD:USD,2023-02-20 08:47:31,sell,24499.8,667.0,16341.37,1676882851.0,0.0,16341.37
BTC/USD:USD,2023-02-20 08:47:53,sell,24499.9,92.0,2253.98,1676882873.0,0.0,2253.98
BTC/USD:USD,2023-02-20 08:48:28,buy,24492.9,5040.0,123449.76,1676882908.0,123449.76,0.0
BTC/USD:USD,2023-02-20 08:48:28,buy,24492.9,3941.0,96530.85,1676882908.0,96530.85,0.0
BTC/USD:USD,2023-02-20 08:48:28,buy,24492.9,3124.0,76519.26,1676882908.0,76519.26,0.0
BTC/USD:USD,2023-02-20 08:48:28,buy,24492.9,4387.0,107455.18,1676882908.0,107455.18,0.0
BTC/USD:USD,2023-02-20 08:48:33,buy,24492.4,50.0,1224.7,1676882913.0,1224.7,0.0
BTC/USD:USD,2023-02-20 08:49:03,sell,24493.6,2331.0,57089.45,1676882943.0,0.0,57089.45
BTC/USD:USD,2023-02-20 08:49:03,sell,24493.6,999.0,24466.91,1676882943.0,0.0,24466.91
BTC/USD:USD,2023-02-20 08:49:03,sell,24493.6,2997.0,73400.73,1676882943.0,0.0,73400.73
BTC/USD:USD,2023-02-20 08:49:03,sell,24493.6,2256.0,55252.6,1676882943.0,0.0,55252.6
BTC/USD:USD,2023-02-20 08:49:03,sell,24493.6,7899.0,193457.57,1676882943.0,0.0,193457.57
BTC/USD:USD,2023-02-20 08:49:07,buy,24491.5,5214.0,127707.02,1676882947.0,127707.02,0.0
BTC/USD:USD,2023-02-20 08:49:07,buy,24491.5,4496.0,110120.98,1676882947.0,110120.98,0.0
BTC/USD:USD,2023-02-20 08:49:07,buy,24491.5,283.0,6931.55,1676882947.0,6931.55,0.0
BTC/USD:USD,2023-02-20 08:49:07,buy,24491.5,6651.0,162903.61,1676882947.0,162903.61,0.0
BTC/USD:USD,2023-02-20 08:49:28,sell,24494.6,4470.0,109493.99,1676882968.0,0.0,109493.99
BTC/USD:USD,2023-02-20 08:49:28,sell,24494.6,1416.0,34685.34,1676882968.0,0.0,34685.34
BTC/USD:USD,2023-02-20 08:49:28,sell,24494.6,3886.0,95188.74,1676882968.0,0.0,95188.74
BTC/USD:USD,2023-02-20 08:49:28,sell,24494.6,2200.0,53889.66,1676882968.0,0.0,53889.66
BTC/USD:USD,2023-02-20 08:49:28,sell,24494.6,3500.0,85733.55,1676882968.0,0.0,85733.55
BTC/USD:USD,2023-02-20 08:49:28,sell,24494.6,68.0,1665.68,1676882968.0,0.0,1665.68
BTC/USD:USD,2023-02-20 08:50:42,buy,24493.5,7680.0,188109.31,1676883042.0,188109.31,0.0
BTC/USD:USD,2023-02-20 08:50:46,buy,24493.5,393.0,9625.91,1676883046.0,9625.91,0.0
BTC/USD:USD,2023-02-20 08:51:18,sell,24490.4,7447.0,182399.37,1676883078.0,0.0,182399.37
BTC/USD:USD,2023-02-20 08:51:18,sell,24490.4,1287.0,31522.49,1676883078.0,0.0,31522.49
BTC/USD:USD,2023-02-20 08:51:18,sell,24490.4,3842.0,94102.11,1676883078.0,0.0,94102.11
BTC/USD:USD,2023-02-20 08:51:18,sell,24490.4,1293.0,31669.45,1676883078.0,0.0,31669.45
BTC/USD:USD,2023-02-20 08:51:24,sell,24493.3,657.0,16091.7,1676883084.0,0.0,16091.7
BTC/USD:USD,2023-02-20 08:51:26,sell,24493.9,204.0,4996.51,1676883086.0,0.0,4996.51
BTC/USD:USD,2023-02-20 08:51:26,sell,24493.9,959.0,23488.5,1676883086.0,0.0,23488.5
BTC/USD:USD,2023-02-20 08:51:26,sell,24493.4,50.0,1224.64,1676883086.0,0.0,1224.64
BTC/USD:USD,2023-02-20 08:51:26,sell,24493.4,500.0,12246.35,1676883086.0,0.0,12246.35
BTC/USD:USD,2023-02-20 08:51:26,sell,24493.3,204.0,4996.51,1676883086.0,0.0,4996.51
BTC/USD:USD,2023-02-20 08:51:26,sell,24493.0,44.0,1077.68,1676883086.0,0.0,1077.68
BTC/USD:USD,2023-02-20 08:51:42,sell,24492.7,6030.0,147674.1,1676883102.0,0.0,147674.1
BTC/USD:USD,2023-02-20 08:51:42,sell,24492.7,216.0,5289.82,1676883102.0,0.0,5289.82
BTC/USD:USD,2023-02-20 08:51:42,sell,24492.7,6883.0,168563.98,1676883102.0,0.0,168563.98
BTC/USD:USD,2023-02-20 08:52:08,sell,24487.5,660.0,16161.49,1676883128.0,0.0,16161.49
BTC/USD:USD,2023-02-20 08:52:08,sell,24487.5,3500.0,85704.85,1676883128.0,0.0,85704.85
BTC/USD:USD,2023-02-20 08:52:08,sell,24487.5,1964.0,48092.66,1676883128.0,0.0,48092.66
BTC/USD:USD,2023-02-20 08:52:08,sell,24487.5,8170.0,200059.61,1676883128.0,0.0,200059.61
BTC/USD:USD,2023-02-20 08:52:08,sell,24487.5,1285.0,31465.92,1676883128.0,0.0,31465.92
BTC/USD:USD,2023-02-20 08:53:36,sell,24477.8,3705.0,90690.25,1676883216.0,0.0,90690.25
BTC/USD:USD,2023-02-20 08:53:36,sell,24477.8,2149.0,52602.79,1676883216.0,0.0,52602.79
BTC/USD:USD,2023-02-20 08:54:00,sell,24475.4,670.0,16398.52,1676883240.0,0.0,16398.52
BTC/USD:USD,2023-02-20 08:54:00,sell,24475.4,1460.0,35734.08,1676883240.0,0.0,35734.08
BTC/USD:USD,2023-02-20 08:54:00,sell,24475.4,2670.0,65349.32,1676883240.0,0.0,65349.32
BTC/USD:USD,2023-02-20 08:54:00,sell,24475.4,1300.0,31818.02,1676883240.0,0.0,31818.02
BTC/USD:USD,2023-02-20 08:54:00,sell,24475.4,1886.0,46160.6,1676883240.0,0.0,46160.6
BTC/USD:USD,2023-02-20 08:54:00,sell,24475.4,4990.0,122132.25,1676883240.0,0.0,122132.25
BTC/USD:USD,2023-02-20 08:54:00,sell,24475.4,2186.0,53503.22,1676883240.0,0.0,53503.22
BTC/USD:USD,2023-02-20 08:54:03,sell,24475.4,5300.0,129719.62,1676883243.0,0.0,129719.62
BTC/USD:USD,2023-02-20 08:54:03,sell,24475.4,4216.0,103188.29,1676883243.0,0.0,103188.29
BTC/USD:USD,2023-02-20 08:54:03,sell,24475.4,1390.0,34020.81,1676883243.0,0.0,34020.81
BTC/USD:USD,2023-02-20 08:54:03,sell,24475.4,4998.0,122328.05,1676883243.0,0.0,122328.05
BTC/USD:USD,2023-02-20 08:54:07,sell,24475.4,937.0,22933.45,1676883247.0,0.0,22933.45
BTC/USD:USD,2023-02-20 08:54:07,sell,24475.4,303.0,7416.05,1676883247.0,0.0,7416.05
BTC/USD:USD,2023-02-20 08:54:07,sell,24475.4,50.0,1223.77,1676883247.0,0.0,1223.77
BTC/USD:USD,2023-02-20 08:54:07,sell,24475.3,760.0,18601.3,1676883247.0,0.0,18601.3
BTC/USD:USD,2023-02-20 08:54:07,sell,24475.1,760.0,18601.3,1676883247.0,0.0,18601.3
BTC/USD:USD,2023-02-20 08:54:07,sell,24474.9,760.0,18601.3,1676883247.0,0.0,18601.3
BTC/USD:USD,2023-02-20 08:54:07,sell,24474.3,760.0,18601.3,1676883247.0,0.0,18601.3
BTC/USD:USD,2023-02-20 08:54:07,sell,24474.2,760.0,18601.3,1676883247.0,0.0,18601.3
BTC/USD:USD,2023-02-20 08:54:07,sell,24474.2,79.0,1933.56,1676883247.0,0.0,1933.56
BTC/USD:USD,2023-02-20 08:54:07,sell,24474.2,74.0,1811.18,1676883247.0,0.0,1811.18
BTC/USD:USD,2023-02-20 08:54:07,sell,24474.1,1497.0,36639.67,1676883247.0,0.0,36639.67
BTC/USD:USD,2023-02-20 08:54:07,sell,24475.4,5684.0,139118.17,1676883247.0,0.0,139118.17
BTC/USD:USD,2023-02-20 08:54:07,sell,24475.4,7363.0,180212.37,1676883247.0,0.0,180212.37
BTC/USD:USD,2023-02-20 08:54:24,sell,24477.0,6700.0,163956.37,1676883264.0,0.0,163956.37
BTC/USD:USD,2023-02-20 08:54:24,sell,24477.0,674.0,16493.52,1676883264.0,0.0,16493.52
BTC/USD:USD,2023-02-20 08:54:26,sell,24471.1,1010.0,24715.81,1676883266.0,0.0,24715.81
BTC/USD:USD,2023-02-20 08:54:26,sell,24471.1,1221.0,29879.21,1676883266.0,0.0,29879.21
BTC/USD:USD,2023-02-20 08:54:26,sell,24471.1,3238.0,79237.42,1676883266.0,0.0,79237.42
BTC/USD:USD,2023-02-20 08:54:39,sell,24469.7,3663.0,89612.36,1676883279.0,0.0,89612.36
BTC/USD:USD,2023-02-20 08:54:39,sell,24469.7,500.0,12232.1,1676883279.0,0.0,12232.1
BTC/USD:USD,2023-02-20 08:54:39,sell,24469.7,1494.0,36549.51,1676883279.0,0.0,36549.51
BTC/USD:USD,2023-02-20 08:54:43,sell,24467.2,2280.0,55778.38,1676883283.0,0.0,55778.38
BTC/USD:USD,2023-02-20 08:54:43,sell,24467.2,6843.0,167408.52,1676883283.0,0.0,167408.52
BTC/USD:USD,2023-02-20 08:54:57,buy,24471.2,900.0,22026.24,1676883297.0,22026.24,0.0
BTC/USD:USD,2023-02-20 08:54:57,buy,24471.2,3270.0,80028.67,1676883297.0,80028.67,0.0
BTC/USD:USD,2023-02-20 08:54:57,buy,24471.2,7771.0,190184.35,1676883297.0,190184.35,0.0
BTC/USD:USD,2023-02-20 08:54:57,buy,24471.2,2226.0,54478.23,1676883297.0,54478.23,0.0
BTC/USD:USD,2023-02-20 08:55:04,sell,24475.2,2560.0,62652.93,1676883304.0,0.0,62652.93
BTC/USD:USD,2023-02-20 08:55:04,sell,24475.2,320.0,7831.62,1676883304.0,0.0,7831.62
BTC/USD:USD,2023-02-20 08:55:04,sell,24475.2,4274.0,104601.02,1676883304.0,0.0,104601.02
BTC/USD:USD,2023-02-20 08:55:04,sell,24475.2,735.0,17988.24,1676883304.0,0.0,17988.24
BTC/USD:USD,2023-02-20 08:55:04,sell,24475.2,1710.0,41850.2,1676883304.0,0.0,41850.2
BTC/USD:USD,2023-02-20 08:55:04,sell,24475.2,5000.0,122369.0,1676883304.0,0.0,122369.0
BTC/USD:USD,2023-02-20 08:55:04,sell,24475.2,2474.0,60548.18,1676883304.0,0.0,60548.18
BTC/USD:USD,2023-02-20 08:55:08,buy,24473.9,3930.0,96174.17,1676883308.0,96174.17,0.0
BTC/USD:USD,2023-02-20 08:55:08,buy,24473.9,3664.0,89664.68,1676883308.0,89664.68,0.0
BTC/USD:USD,2023-02-20 08:55:08,buy,24473.9,5334.0,130532.58,1676883308.0,130532.58,0.0
BTC/USD:USD,2023-02-20 08:55:12,sell,24475.3,5700.0,139489.26,1676883312.0,0.0,139489.26
BTC/USD:USD,2023-02-20 08:55:12,sell,24475.3,4047.0,99037.37,1676883312.0,0.0,99037.37
BTC/USD:USD,2023-02-20 08:55:12,sell,24475.3,6920.0,169344.86,1676883312.0,0.0,169344.86
BTC/USD:USD,2023-02-20 08:55:12,sell,24475.3,2610.0,63871.4,1676883312.0,0.0,63871.4
BTC/USD:USD,2023-02-20 08:55:18,sell,24474.4,4000.0,97887.6,1676883318.0,0.0,97887.6
BTC/USD:USD,2023-02-20 08:55:18,sell,24474.4,1485.0,36340.77,1676883318.0,0.0,36340.77
BTC/USD:USD,2023-02-20 08:55:18,sell,24474.4,6905.0,168978.47,1676883318.0,0.0,168978.47
BTC/USD:USD,2023-02-20 08:55:18,sell,24474.4,717.0,17546.35,1676883318.0,0.0,17546.35
BTC/USD:USD,2023-02-20 08:55:22,sell,24471.8,7769.0,190122.19,1676883322.0,0.0,190122.19
BTC/USD:USD,2023-02-20 08:55:46,sell,24469.9,4300.0,105220.57,1676883346.0,0.0,105220.57
BTC/USD:USD,2023-02-20 08:55:46,sell,24469.9,2293.0,56109.48,1676883346.0,0.0,56109.48
BTC/USD:USD,2023-02-20 08:56:17,sell,24464.1,5867.0,143530.87,1676883377.0,0.0,143530.87
BTC/USD:USD,2023-02-20 08:56:19,sell,24464.1,50.0,1222.6,1676883379.0,0.0,1222.6
BTC/USD:USD,2023-02-20 08:56:19,sell,24464.0,1066.0,26065.73,1676883379.0,0.0,26065.73
BTC/USD:USD,2023-02-20 08:56:22,sell,24454.8,4880.0,119325.27,1676883382.0,0.0,119325.27
BTC/USD:USD,2023-02-20 08:56:22,sell,24454.8,1767.0,43206.51,1676883382.0,0.0,43206.51
BTC/USD:USD,2023-02-20 08:56:26,sell,24454.8,2300.0,56239.37,1676883386.0,0.0,56239.37
BTC/USD:USD,2023-02-20 08:56:26,sell,24454.8,6234.0,152433.14,1676883386.0,0.0,152433.14
BTC/USD:USD,2023-02-20 08:56:28,sell,24452.4,2750.0,67242.73,1676883388.0,0.0,67242.73
BTC/USD:USD,2023-02-20 08:56:28,sell,24452.4,360.0,8802.68,1676883388.0,0.0,8802.68
BTC/USD:USD,2023-02-20 08:56:28,sell,24452.4,3975.0,97196.3,1676883388.0,0.0,97196.3
BTC/USD:USD,2023-02-20 08:56:33,sell,24451.7,5337.0,130496.59,1676883393.0,0.0,130496.59
BTC/USD:USD,2023-02-20 08:57:14,sell,24448.5,7710.0,188512.58,1676883434.0,0.0,188512.58
BTC/USD:USD,2023-02-20 08:57:14,sell,24448.5,214.0,5232.39,1676883434.0,0.0,5232.39
BTC/USD:USD,2023-02-20 08:57:18,sell,24449.2,4480.0,109537.79,1676883438.0,0.0,109537.79
BTC/USD:USD,2023-02-20 08:57:18,sell,24449.2,1060.0,25917.42,1676883438.0,0.0,25917.42
BTC/USD:USD,2023-02-20 08:57:18,sell,24449.2,1226.0,29976.19,1676883438.0,0.0,29976.19
BTC/USD:USD,2023-02-20 08:57:20,sell,24450.8,590.0,14425.74,1676883440.0,0.0,14425.74
BTC/USD:USD,2023-02-20 08:57:20,sell,24450.8,3000.0,73351.2,1676883440.0,0.0,73351.2
BTC/USD:USD,2023-02-20 08:57:20,sell,24450.8,2672.0,65331.47,1676883440.0,0.0,65331.47
BTC/USD:USD,2023-02-20 08:57:39,sell,24450.4,50.0,1222.35,1676883459.0,0.0,1222.35
BTC/USD:USD,2023-02-20 08:57:42,sell,24450.3,1724.0,42146.63,1676883462.0,0.0,42146.63
BTC/USD:USD,2023-02-20 08:57:42,sell,24450.3,5418.0,132453.85,1676883462.0,0.0,132453.85
BTC/USD:USD,2023-02-20 08:57:44,sell,24448.3,5955.0,145581.88,1676883464.0,0.0,145581.88
BTC/USD:USD,2023-02-20 08:57:44,sell,24448.3,950.0,23224.65,1676883464.0,0.0,23224.65
BTC/USD:USD,2023-02-20 08:57:44,sell,24448.3,3085.0,75419.0,1676883464.0,0.0,75419.0
BTC/USD:USD,2023-02-20 08:57:46,sell,24448.1,50.0,1222.35,1676883466.0,0.0,1222.35
BTC/USD:USD,2023-02-20 08:57:46,sell,24448.0,248.0,6062.86,1676883466.0,0.0,6062.86
BTC/USD:USD,2023-02-20 08:57:47,sell,24447.8,700.0,17112.9,1676883467.0,0.0,17112.9
BTC/USD:USD,2023-02-20 08:57:47,sell,24447.8,8035.0,196431.64,1676883467.0,0.0,196431.64
BTC/USD:USD,2023-02-20 08:57:48,sell,24447.3,3400.0,83119.8,1676883468.0,0.0,83119.8
BTC/USD:USD,2023-02-20 08:57:48,sell,24447.3,3470.0,84831.09,1676883468.0,0.0,84831.09
BTC/USD:USD,2023-02-20 08:57:48,sell,24447.3,1280.0,31292.16,1676883468.0,0.0,31292.16
BTC/USD:USD,2023-02-20 08:57:48,sell,24447.3,1699.0,41535.45,1676883468.0,0.0,41535.45
BTC/USD:USD,2023-02-20 08:58:08,sell,24447.0,50.0,1221.82,1676883488.0,0.0,1221.82
BTC/USD:USD,2023-02-20 08:58:09,sell,24442.3,900.0,21992.85,1676883489.0,0.0,21992.85
BTC/USD:USD,2023-02-20 08:58:09,sell,24442.3,1419.0,34675.39,1676883489.0,0.0,34675.39
BTC/USD:USD,2023-02-20 08:58:09,sell,24442.3,95.0,2321.47,1676883489.0,0.0,2321.47
BTC/USD:USD,2023-02-20 08:58:09,sell,24442.3,3793.0,92687.64,1676883489.0,0.0,92687.64
BTC/USD:USD,2023-02-20 08:58:16,sell,24436.5,490.0,11977.17,1676883496.0,0.0,11977.17
BTC/USD:USD,2023-02-20 08:58:16,sell,24436.5,2860.0,69907.55,1676883496.0,0.0,69907.55
BTC/USD:USD,2023-02-20 08:58:16,sell,24436.5,3498.0,85502.31,1676883496.0,0.0,85502.31
BTC/USD:USD,2023-02-20 08:58:24,sell,24442.5,2340.0,57197.09,1676883504.0,0.0,57197.09
BTC/USD:USD,2023-02-20 08:58:24,sell,24442.5,6500.0,158880.8,1676883504.0,0.0,158880.8
BTC/USD:USD,2023-02-20 08:58:24,sell,24442.5,116.0,2835.41,1676883504.0,0.0,2835.41
BTC/USD:USD,2023-02-20 08:58:28,sell,24443.2,100.0,2444.22,1676883508.0,0.0,2444.22
BTC/USD:USD,2023-02-20 08:58:30,sell,24443.2,100.0,2444.22,1676883510.0,0.0,2444.22
BTC/USD:USD,2023-02-20 08:58:33,buy,24443.8,1097.0,26821.54,1676883513.0,26821.54,0.0
BTC/USD:USD,2023-02-20 08:58:33,buy,24443.8,3750.0,91687.13,1676883513.0,91687.13,0.0
BTC/USD:USD,2023-02-20 08:58:33,buy,24443.8,950.0,23227.41,1676883513.0,23227.41,0.0
BTC/USD:USD,2023-02-20 08:58:33,buy,24443.8,1303.0,31858.22,1676883513.0,31858.22,0.0
BTC/USD:USD,2023-02-20 08:58:33,buy,24443.8,1397.0,34156.51,1676883513.0,34156.51,0.0
BTC/USD:USD,2023-02-20 08:58:33,buy,24443.8,1387.0,33912.01,1676883513.0,33912.01,0.0
BTC/USD:USD,2023-02-20 08:58:33,buy,24443.8,4500.0,110024.55,1676883513.0,110024.55,0.0
BTC/USD:USD,2023-02-20 08:58:33,buy,24443.8,2745.0,67114.98,1676883513.0,67114.98,0.0
BTC/USD:USD,2023-02-20 08:58:33,sell,24445.0,100.0,2444.99,1676883513.0,0.0,2444.99
BTC/USD:USD,2023-02-20 08:58:39,sell,24445.8,100.0,2444.99,1676883519.0,0.0,2444.99
BTC/USD:USD,2023-02-20 08:58:43,sell,24451.8,1262.0,30858.3,1676883523.0,0.0,30858.3
BTC/USD:USD,2023-02-20 08:58:43,sell,24451.8,4582.0,112038.61,1676883523.0,0.0,112038.61
BTC/USD:USD,2023-02-20 08:58:43,sell,24451.8,2760.0,67487.24,1676883523.0,0.0,67487.24
BTC/USD:USD,2023-02-20 08:58:47,sell,24459.8,6065.0,148343.23,1676883527.0,0.0,148343.23
BTC/USD:USD,2023-02-20 08:59:02,sell,24452.8,4150.0,101476.22,1676883542.0,0.0,101476.22
BTC/USD:USD,2023-02-20 08:59:02,sell,24452.8,400.0,9780.84,1676883542.0,0.0,9780.84
BTC/USD:USD,2023-02-20 08:59:02,sell,24452.8,2560.0,62597.38,1676883542.0,0.0,62597.38
BTC/USD:USD,2023-02-20 08:59:04,sell,24452.2,3770.0,92184.42,1676883544.0,0.0,92184.42
BTC/USD:USD,2023-02-20 08:59:04,sell,24452.2,2650.0,64798.06,1676883544.0,0.0,64798.06
BTC/USD:USD,2023-02-20 08:59:04,sell,24452.2,201.0,4914.87,1676883544.0,0.0,4914.87
BTC/USD:USD,2023-02-20 08:59:04,sell,24452.2,2006.0,49050.91,1676883544.0,0.0,49050.91
BTC/USD:USD,2023-02-20 08:59:09,sell,24451.9,420.0,10269.67,1676883549.0,0.0,10269.67
BTC/USD:USD,2023-02-20 08:59:09,sell,24451.9,59.0,1442.64,1676883549.0,0.0,1442.64
BTC/USD:USD,2023-02-20 08:59:09,sell,24451.9,7574.0,185196.42,1676883549.0,0.0,185196.42
BTC/USD:USD,2023-02-20 08:59:14,sell,24450.2,8022.0,196125.87,1676883554.0,0.0,196125.87
BTC/USD:USD,2023-02-20 08:59:14,sell,24450.2,1700.0,41562.45,1676883554.0,0.0,41562.45
BTC/USD:USD,2023-02-20 08:59:14,sell,24450.2,44.0,1075.73,1676883554.0,0.0,1075.73
BTC/USD:USD,2023-02-20 08:59:14,sell,24450.2,1660.0,40584.51,1676883554.0,0.0,40584.51
BTC/USD:USD,2023-02-20 08:59:14,sell,24450.2,2947.0,72049.73,1676883554.0,0.0,72049.73
BTC/USD:USD,2023-02-20 08:59:14,sell,24450.2,957.0,23397.21,1676883554.0,0.0,23397.21
BTC/USD:USD,2023-02-20 08:59:14,sell,24450.2,1540.0,37650.69,1676883554.0,0.0,37650.69
BTC/USD:USD,2023-02-20 08:59:16,buy,24448.4,1100.0,26893.35,1676883556.0,26893.35,0.0
BTC/USD:USD,2023-02-20 08:59:16,buy,24448.4,2700.0,66010.95,1676883556.0,66010.95,0.0
BTC/USD:USD,2023-02-20 08:59:16,buy,24448.4,4110.0,100483.34,1676883556.0,100483.34,0.0
BTC/USD:USD,2023-02-20 08:59:16,buy,24448.4,1764.0,43127.15,1676883556.0,43127.15,0.0
BTC/USD:USD,2023-02-20 08:59:20,buy,24448.6,3940.0,96327.09,1676883560.0,96327.09,0.0
BTC/USD:USD,2023-02-20 08:59:20,buy,24448.6,2710.0,66255.44,1676883560.0,66255.44,0.0
BTC/USD:USD,2023-02-20 08:59:20,buy,24448.6,257.0,6283.26,1676883560.0,6283.26,0.0
BTC/USD:USD,2023-02-20 09:00:27,sell,24457.1,1700.0,41582.34,1676883627.0,0.0,41582.34
BTC/USD:USD,2023-02-20 09:00:27,sell,24457.1,3060.0,74848.21,1676883627.0,0.0,74848.21
BTC/USD:USD,2023-02-20 09:00:27,sell,24457.1,1752.0,42854.27,1676883627.0,0.0,42854.27
BTC/USD:USD,2023-02-20 09:00:27,sell,24457.1,2313.0,56576.44,1676883627.0,0.0,56576.44
BTC/USD:USD,2023-02-20 09:00:50,buy,24479.3,50.0,1223.92,1676883650.0,1223.92,0.0
BTC/USD:USD,2023-02-20 09:00:50,buy,24479.4,58.0,1419.75,1676883650.0,1419.75,0.0
BTC/USD:USD,2023-02-20 09:00:54,sell,24477.4,820.0,20067.61,1676883654.0,0.0,20067.61
BTC/USD:USD,2023-02-20 09:00:54,sell,24477.4,6100.0,149283.47,1676883654.0,0.0,149283.47
BTC/USD:USD,2023-02-20 09:00:54,sell,24477.4,255.0,6240.54,1676883654.0,0.0,6240.54
BTC/USD:USD,2023-02-20 09:01:13,sell,24474.4,4700.0,114993.96,1676883673.0,0.0,114993.96
BTC/USD:USD,2023-02-20 09:01:13,sell,24474.4,5199.0,127202.89,1676883673.0,0.0,127202.89
BTC/USD:USD,2023-02-20 09:01:24,sell,24466.9,1030.0,25200.8,1676883684.0,0.0,25200.8
BTC/USD:USD,2023-02-20 09:01:24,sell,24466.9,5580.0,136524.74,1676883684.0,0.0,136524.74
BTC/USD:USD,2023-02-20 09:01:24,sell,24466.9,1975.0,48321.93,1676883684.0,0.0,48321.93
BTC/USD:USD,2023-02-20 09:01:25,sell,24466.8,50.0,1223.34,1676883685.0,0.0,1223.34
BTC/USD:USD,2023-02-20 09:01:28,buy,24464.1,200.0,4891.72,1676883688.0,4891.72,0.0
